-0.977650 1.000000 -nan     1.000000
-0.977350 1.000000 -nan     1.000000
-0.977050 1.000000 -nan     1.000000
-0.976750 1.000000 -nan     1.000000
-0.976450 1.000000 -nan     1.000000
-0.976150 1.000000 -nan     1.000000
-0.975850 1.000000 -nan     1.000000
-0.975550 1.000000 -nan     1.000000
-0.975250 1.000000 -nan     1.000000
-0.974950 1.000000 -nan     1.000000
-0.974650 1.000000 -nan     1.000000
-0.974350 1.000000 -nan     1.000000
-0.974050 1.000000 -nan     1.000000
-0.973750 1.000000 -nan     1.000000
-0.973450 1.000000 -nan     1.000000
-0.973150 1.000000 -nan     1.000000
-0.972850 1.000000 -nan     1.000000
-0.972550 1.000000 -nan     1.000000
-0.972250 1.000000 -nan     1.000000
-0.971950 1.000000 -nan     1.000000
-0.971650 1.000000 -nan     1.000000
-0.971350 1.000000 -nan     1.000000
-0.971050 1.000000 -nan     1.000000
-0.970750 1.000000 -nan     1.000000
-0.970450 1.000000 -nan     1.000000
-0.970150 1.000000 -nan     1.000000
-0.969850 1.000000 -nan     1.000000
-0.969550 1.000000 -nan     1.000000
-0.969250 1.000000 -nan     1.000000
-0.968950 1.000000 -nan     1.000000
-0.968650 1.000000 -nan     1.000000
-0.968350 1.000000 -nan     1.000000
-0.968050 1.000000 -nan     1.000000
-0.967750 1.000000 -nan     1.000000
-0.967450 1.000000 -nan     1.000000
-0.967150 1.000000 -nan     1.000000
-0.966850 1.000000 -nan     1.000000
-0.966550 1.000000 -nan     1.000000
-0.966250 1.000000 -nan     1.000000
-0.965950 1.000000 -nan     1.000000
-0.965650 1.000000 -nan     1.000000
-0.965350 1.000000 -nan     1.000000
-0.965050 1.000000 -nan     1.000000
-0.964750 1.000000 -nan     1.000000
-0.964450 1.000000 -nan     1.000000
-0.964150 1.000000 -nan     1.000000
-0.963850 1.000000 -nan     1.000000
-0.963550 1.000000 -nan     1.000000
-0.963250 1.000000 -nan     1.000000
-0.962950 1.000000 -nan     1.000000
-0.962650 1.000000 -nan     1.000000
-0.962350 1.000000 -nan     1.000000
-0.962050 1.000000 -nan     1.000000
-0.961750 1.000000 -nan     1.000000
-0.961450 1.000000 -nan     1.000000
-0.961150 1.000000 -nan     1.000000
-0.960850 1.000000 -nan     1.000000
-0.960550 1.000000 -nan     1.000000
-0.960250 1.000000 -nan     1.000000
-0.959950 1.000000 -nan     1.000000
-0.959650 1.000000 -nan     1.000000
-0.959350 1.000000 -nan     1.000000
-0.959050 1.000000 -nan     1.000000
-0.958750 1.000000 -nan     1.000000
-0.958450 1.000000 -nan     1.000000
-0.958150 1.000000 -nan     1.000000
-0.957850 1.000000 -nan     1.000000
-0.957550 1.000000 -nan     1.000000
-0.957250 1.000000 -nan     1.000000
-0.956950 1.000000 -nan     1.000000
-0.956650 1.000000 -nan     1.000000
-0.956350 1.000000 -nan     1.000000
-0.956050 1.000000 -nan     1.000000
-0.955750 1.000000 -nan     1.000000
-0.955450 1.000000 -nan     1.000000
-0.955150 1.000000 -nan     1.000000
-0.954850 1.000000 -nan     1.000000
-0.954550 1.000000 -nan     1.000000
-0.954250 1.000000 -nan     1.000000
-0.953950 1.000000 -nan     1.000000
-0.953650 1.000000 -nan     1.000000
-0.953350 1.000000 -nan     1.000000
-0.953050 1.000000 -nan     1.000000
-0.952750 1.000000 -nan     1.000000
-0.952450 1.000000 -nan     1.000000
-0.952150 1.000000 -nan     1.000000
-0.951850 1.000000 -nan     1.000000
-0.951550 1.000000 -nan     1.000000
-0.951250 1.000000 -nan     1.000000
-0.950950 1.000000 -nan     1.000000
-0.950650 1.000000 -nan     1.000000
-0.950350 1.000000 -nan     1.000000
-0.950050 1.000000 -nan     1.000000
-0.949750 1.000000 -nan     1.000000
-0.949450 1.000000 -nan     1.000000
-0.949150 1.000000 -nan     1.000000
-0.948850 1.000000 -nan     1.000000
-0.948550 1.000000 -nan     1.000000
-0.948250 1.000000 -nan     1.000000
-0.947950 1.000000 -nan     1.000000
-0.947650 1.000000 -nan     1.000000
-0.947350 1.000000 -nan     1.000000
-0.947050 1.000000 -nan     1.000000
-0.946750 1.000000 -nan     1.000000
-0.946450 1.000000 -nan     1.000000
-0.946150 1.000000 -nan     1.000000
-0.945850 1.000000 -nan     1.000000
-0.945550 1.000000 -nan     1.000000
-0.945250 1.000000 -nan     1.000000
-0.944950 1.000000 -nan     1.000000
-0.944650 1.000000 -nan     1.000000
-0.944350 1.000000 -nan     1.000000
-0.944050 1.000000 -nan     1.000000
-0.943750 1.000000 -nan     1.000000
-0.943450 1.000000 -nan     1.000000
-0.943150 1.000000 -nan     1.000000
-0.942850 1.000000 -nan     1.000000
-0.942550 1.000000 -nan     1.000000
-0.942250 1.000000 -nan     1.000000
-0.941950 1.000000 -nan     1.000000
-0.941650 1.000000 -nan     1.000000
-0.941350 1.000000 -nan     1.000000
-0.941050 1.000000 -nan     1.000000
-0.940750 1.000000 -nan     1.000000
-0.940450 1.000000 -nan     1.000000
-0.940150 1.000000 -nan     1.000000
-0.939850 1.000000 -nan     1.000000
-0.939550 1.000000 -nan     1.000000
-0.939250 1.000000 -nan     1.000000
-0.938950 1.000000 -nan     1.000000
-0.938650 1.000000 -nan     1.000000
-0.938350 1.000000 -nan     1.000000
-0.938050 1.000000 -nan     1.000000
-0.937750 1.000000 -nan     1.000000
-0.937450 1.000000 -nan     1.000000
-0.937150 1.000000 -nan     1.000000
-0.936850 1.000000 -nan     1.000000
-0.936550 1.000000 -nan     1.000000
-0.936250 1.000000 -nan     1.000000
-0.935950 1.000000 -nan     1.000000
-0.935650 1.000000 -nan     1.000000
-0.935350 1.000000 -nan     1.000000
-0.935050 1.000000 -nan     1.000000
-0.934750 1.000000 -nan     1.000000
-0.934450 1.000000 -nan     1.000000
-0.934150 1.000000 -nan     1.000000
-0.933850 1.000000 -nan     1.000000
-0.933550 1.000000 -nan     1.000000
-0.933250 1.000000 -nan     1.000000
-0.932950 1.000000 -nan     1.000000
-0.932650 1.000000 -nan     1.000000
-0.932350 1.000000 -nan     1.000000
-0.932050 1.000000 -nan     1.000000
-0.931750 1.000000 -nan     1.000000
-0.931450 1.000000 -nan     1.000000
-0.931150 1.000000 -nan     1.000000
-0.930850 1.000000 -nan     1.000000
-0.930550 1.000000 -nan     1.000000
-0.930250 1.000000 -nan     1.000000
-0.929950 1.000000 -nan     1.000000
-0.929650 1.000000 -nan     1.000000
-0.929350 1.000000 -nan     1.000000
-0.929050 1.000000 -nan     1.000000
-0.928750 1.000000 -nan     1.000000
-0.928450 1.000000 -nan     1.000000
-0.928150 1.000000 -nan     1.000000
-0.927850 1.000000 -nan     1.000000
-0.927550 1.000000 -nan     1.000000
-0.927250 1.000000 -nan     1.000000
-0.926950 1.000000 -nan     1.000000
-0.926650 1.000000 -nan     1.000000
-0.926350 1.000000 -nan     1.000000
-0.926050 1.000000 -nan     1.000000
-0.925750 1.000000 -nan     1.000000
-0.925450 1.000000 -nan     1.000000
-0.925150 1.000000 -nan     1.000000
-0.924850 1.000000 -nan     1.000000
-0.924550 1.000000 -nan     1.000000
-0.924250 1.000000 -nan     1.000000
-0.923950 1.000000 -nan     1.000000
-0.923650 1.000000 -nan     1.000000
-0.923350 1.000000 -nan     1.000000
-0.923050 1.000000 -nan     1.000000
-0.922750 1.000000 -nan     1.000000
-0.922450 1.000000 -nan     1.000000
-0.922150 1.000000 -nan     1.000000
-0.921850 1.000000 -nan     1.000000
-0.921550 1.000000 -nan     1.000000
-0.921250 1.000000 -nan     1.000000
-0.920950 1.000000 -nan     1.000000
-0.920650 1.000000 -nan     1.000000
-0.920350 1.000000 -nan     1.000000
-0.920050 1.000000 -nan     1.000000
-0.919750 1.000000 -nan     1.000000
-0.919450 1.000000 -nan     1.000000
-0.919150 1.000000 -nan     1.000000
-0.918850 1.000000 -nan     1.000000
-0.918550 1.000000 -nan     1.000000
-0.918250 1.000000 -nan     1.000000
-0.917950 1.000000 -nan     1.000000
-0.917650 1.000000 -nan     1.000000
-0.917350 1.000000 -nan     1.000000
-0.917050 1.000000 -nan     1.000000
-0.916750 1.000000 -nan     1.000000
-0.916450 1.000000 -nan     1.000000
-0.916150 1.000000 -nan     1.000000
-0.915850 1.000000 -nan     1.000000
-0.915550 1.000000 -nan     1.000000
-0.915250 1.000000 -nan     1.000000
-0.914950 1.000000 -nan     1.000000
-0.914650 1.000000 -nan     1.000000
-0.914350 1.000000 -nan     1.000000
-0.914050 1.000000 -nan     1.000000
-0.913750 1.000000 -nan     1.000000
-0.913450 1.000000 -nan     1.000000
-0.913150 1.000000 -nan     1.000000
-0.912850 1.000000 -nan     1.000000
-0.912550 1.000000 -nan     1.000000
-0.912250 1.000000 -nan     1.000000
-0.911950 1.000000 -nan     1.000000
-0.911650 1.000000 -nan     1.000000
-0.911350 1.000000 -nan     1.000000
-0.911050 1.000000 -nan     1.000000
-0.910750 1.000000 -nan     1.000000
-0.910450 1.000000 -nan     1.000000
-0.910150 1.000000 -nan     1.000000
-0.909850 1.000000 -nan     1.000000
-0.909550 1.000000 -nan     1.000000
-0.909250 1.000000 -nan     1.000000
-0.908950 1.000000 -nan     1.000000
-0.908650 1.000000 -nan     1.000000
-0.908350 1.000000 -nan     1.000000
-0.908050 1.000000 -nan     1.000000
-0.907750 1.000000 -nan     1.000000
-0.907450 1.000000 -nan     1.000000
-0.907150 1.000000 -nan     1.000000
-0.906850 1.000000 -nan     1.000000
-0.906550 1.000000 -nan     1.000000
-0.906250 1.000000 -nan     1.000000
-0.905950 1.000000 -nan     1.000000
-0.905650 1.000000 -nan     1.000000
-0.905350 1.000000 -nan     1.000000
-0.905050 1.000000 -nan     1.000000
-0.904750 1.000000 -nan     1.000000
-0.904450 1.000000 -nan     1.000000
-0.904150 1.000000 -nan     1.000000
-0.903850 1.000000 -nan     1.000000
-0.903550 1.000000 -nan     1.000000
-0.903250 1.000000 -nan     1.000000
-0.902950 1.000000 -nan     1.000000
-0.902650 1.000000 -nan     1.000000
-0.902350 1.000000 -nan     1.000000
-0.902050 1.000000 -nan     1.000000
-0.901750 1.000000 -nan     1.000000
-0.901450 1.000000 -nan     1.000000
-0.901150 1.000000 -nan     1.000000
-0.900850 1.000000 -nan     1.000000
-0.900550 1.000000 -nan     1.000000
-0.900250 1.000000 -nan     1.000000
-0.899950 1.000000 -nan     1.000000
-0.899650 1.000000 -nan     1.000000
-0.899350 1.000000 -nan     1.000000
-0.899050 1.000000 -nan     1.000000
-0.898750 1.000000 -nan     1.000000
-0.898450 1.000000 -nan     1.000000
-0.898150 1.000000 -nan     1.000000
-0.897850 1.000000 -nan     1.000000
-0.897550 1.000000 -nan     1.000000
-0.897250 1.000000 -nan     1.000000
-0.896950 1.000000 -nan     1.000000
-0.896650 1.000000 -nan     1.000000
-0.896350 1.000000 -nan     1.000000
-0.896050 1.000000 -nan     1.000000
-0.895750 1.000000 -nan     1.000000
-0.895450 1.000000 -nan     1.000000
-0.895150 1.000000 -nan     1.000000
-0.894850 1.000000 -nan     1.000000
-0.894550 1.000000 -nan     1.000000
-0.894250 1.000000 -nan     1.000000
-0.893950 1.000000 -nan     1.000000
-0.893650 1.000000 -nan     1.000000
-0.893350 1.000000 -nan     1.000000
-0.893050 1.000000 -nan     1.000000
-0.892750 1.000000 -nan     1.000000
-0.892450 1.000000 -nan     1.000000
-0.892150 1.000000 -nan     1.000000
-0.891850 1.000000 -nan     1.000000
-0.891550 1.000000 -nan     1.000000
-0.891250 1.000000 -nan     1.000000
-0.890950 1.000000 -nan     1.000000
-0.890650 1.000000 -nan     1.000000
-0.890350 1.000000 -nan     1.000000
-0.890050 1.000000 -nan     1.000000
-0.889750 1.000000 -nan     1.000000
-0.889450 1.000000 -nan     1.000000
-0.889150 1.000000 -nan     1.000000
-0.888850 1.000000 -nan     1.000000
-0.888550 1.000000 -nan     1.000000
-0.888250 1.000000 -nan     1.000000
-0.887950 1.000000 -nan     1.000000
-0.887650 1.000000 -nan     1.000000
-0.887350 1.000000 -nan     1.000000
-0.887050 1.000000 -nan     1.000000
-0.886750 1.000000 -nan     1.000000
-0.886450 1.000000 -nan     1.000000
-0.886150 1.000000 -nan     1.000000
-0.885850 1.000000 -nan     1.000000
-0.885550 1.000000 -nan     1.000000
-0.885250 1.000000 -nan     1.000000
-0.884950 1.000000 -nan     1.000000
-0.884650 1.000000 -nan     1.000000
-0.884350 1.000000 -nan     1.000000
-0.884050 1.000000 -nan     1.000000
-0.883750 1.000000 -nan     1.000000
-0.883450 1.000000 -nan     1.000000
-0.883150 1.000000 -nan     1.000000
-0.882850 1.000000 -nan     1.000000
-0.882550 1.000000 -nan     1.000000
-0.882250 1.000000 -nan     1.000000
-0.881950 1.000000 -nan     1.000000
-0.881650 1.000000 -nan     1.000000
-0.881350 1.000000 -nan     1.000000
-0.881050 1.000000 -nan     1.000000
-0.880750 1.000000 -nan     1.000000
-0.880450 1.000000 -nan     1.000000
-0.880150 1.000000 -nan     1.000000
-0.879850 1.000000 -nan     1.000000
-0.879550 1.000000 -nan     1.000000
-0.879250 1.000000 -nan     1.000000
-0.878950 1.000000 -nan     1.000000
-0.878650 1.000000 -nan     1.000000
-0.878350 1.000000 -nan     1.000000
-0.878050 1.000000 -nan     1.000000
-0.877750 1.000000 -nan     1.000000
-0.877450 1.000000 -nan     1.000000
-0.877150 1.000000 -nan     1.000000
-0.876850 1.000000 -nan     1.000000
-0.876550 1.000000 -nan     1.000000
-0.876250 1.000000 -nan     1.000000
-0.875950 1.000000 -nan     1.000000
-0.875650 1.000000 -nan     1.000000
-0.875350 1.000000 -nan     1.000000
-0.875050 1.000000 -nan     1.000000
-0.874750 1.000000 -nan     1.000000
-0.874450 1.000000 -nan     1.000000
-0.874150 1.000000 -nan     1.000000
-0.873850 1.000000 -nan     1.000000
-0.873550 1.000000 -nan     1.000000
-0.873250 1.000000 -nan     1.000000
-0.872950 1.000000 -nan     1.000000
-0.872650 1.000000 -nan     1.000000
-0.872350 1.000000 -nan     1.000000
-0.872050 1.000000 -nan     1.000000
-0.871750 1.000000 -nan     1.000000
-0.871450 1.000000 -nan     1.000000
-0.871150 1.000000 -nan     1.000000
-0.870850 1.000000 -nan     1.000000
-0.870550 1.000000 -nan     1.000000
-0.870250 1.000000 -nan     1.000000
-0.869950 1.000000 -nan     1.000000
-0.869650 1.000000 -nan     1.000000
-0.869350 1.000000 -nan     1.000000
-0.869050 1.000000 -nan     1.000000
-0.868750 1.000000 -nan     1.000000
-0.868450 1.000000 -nan     1.000000
-0.868150 1.000000 -nan     1.000000
-0.867850 1.000000 -nan     1.000000
-0.867550 1.000000 -nan     1.000000
-0.867250 1.000000 -nan     1.000000
-0.866950 1.000000 -nan     1.000000
-0.866650 1.000000 -nan     1.000000
-0.866350 1.000000 -nan     1.000000
-0.866050 1.000000 -nan     1.000000
-0.865750 1.000000 -nan     1.000000
-0.865450 1.000000 -nan     1.000000
-0.865150 1.000000 -nan     1.000000
-0.864850 1.000000 -nan     1.000000
-0.864550 1.000000 -nan     1.000000
-0.864250 1.000000 -nan     1.000000
-0.863950 1.000000 -nan     1.000000
-0.863650 1.000000 -nan     1.000000
-0.863350 1.000000 -nan     1.000000
-0.863050 1.000000 -nan     1.000000
-0.862750 1.000000 -nan     1.000000
-0.862450 1.000000 -nan     1.000000
-0.862150 1.000000 -nan     1.000000
-0.861850 1.000000 -nan     1.000000
-0.861550 1.000000 -nan     1.000000
-0.861250 1.000000 -nan     1.000000
-0.860950 1.000000 -nan     1.000000
-0.860650 1.000000 -nan     1.000000
-0.860350 1.000000 -nan     1.000000
-0.860050 1.000000 -nan     1.000000
-0.859750 1.000000 -nan     1.000000
-0.859450 1.000000 -nan     1.000000
-0.859150 1.000000 -nan     1.000000
-0.858850 1.000000 -nan     1.000000
-0.858550 1.000000 -nan     1.000000
-0.858250 1.000000 -nan     1.000000
-0.857950 1.000000 -nan     1.000000
-0.857650 1.000000 -nan     1.000000
-0.857350 1.000000 -nan     1.000000
-0.857050 1.000000 -nan     1.000000
-0.856750 1.000000 -nan     1.000000
-0.856450 1.000000 -nan     1.000000
-0.856150 1.000000 -nan     1.000000
-0.855850 1.000000 -nan     1.000000
-0.855550 1.000000 -nan     1.000000
-0.855250 1.000000 -nan     1.000000
-0.854950 1.000000 -nan     1.000000
-0.854650 1.000000 -nan     1.000000
-0.854350 1.000000 -nan     1.000000
-0.854050 1.000000 -nan     1.000000
-0.853750 1.000000 -nan     1.000000
-0.853450 1.000000 -nan     1.000000
-0.853150 1.000000 -nan     1.000000
-0.852850 1.000000 -nan     1.000000
-0.852550 1.000000 -nan     1.000000
-0.852250 1.000000 -nan     1.000000
-0.851950 1.000000 -nan     1.000000
-0.851650 1.000000 -nan     1.000000
-0.851350 1.000000 -nan     1.000000
-0.851050 1.000000 -nan     1.000000
-0.850750 1.000000 -nan     1.000000
-0.850450 1.000000 -nan     1.000000
-0.850150 1.000000 -nan     1.000000
-0.849850 1.000000 -nan     1.000000
-0.849550 1.000000 -nan     1.000000
-0.849250 1.000000 -nan     1.000000
-0.848950 1.000000 -nan     1.000000
-0.848650 1.000000 -nan     1.000000
-0.848350 1.000000 -nan     1.000000
-0.848050 1.000000 -nan     1.000000
-0.847750 1.000000 -nan     1.000000
-0.847450 1.000000 -nan     1.000000
-0.847150 1.000000 -nan     1.000000
-0.846850 1.000000 -nan     1.000000
-0.846550 1.000000 -nan     1.000000
-0.846250 1.000000 -nan     1.000000
-0.845950 1.000000 -nan     1.000000
-0.845650 1.000000 -nan     1.000000
-0.845350 1.000000 -nan     1.000000
-0.845050 1.000000 -nan     1.000000
-0.844750 1.000000 -nan     1.000000
-0.844450 1.000000 -nan     1.000000
-0.844150 1.000000 -nan     1.000000
-0.843850 1.000000 -nan     1.000000
-0.843550 1.000000 -nan     1.000000
-0.843250 1.000000 -nan     1.000000
-0.842950 1.000000 -nan     1.000000
-0.842650 1.000000 -nan     1.000000
-0.842350 1.000000 -nan     1.000000
-0.842050 1.000000 -nan     1.000000
-0.841750 1.000000 -nan     1.000000
-0.841450 1.000000 -nan     1.000000
-0.841150 1.000000 -nan     1.000000
-0.840850 1.000000 -nan     1.000000
-0.840550 1.000000 -nan     1.000000
-0.840250 1.000000 -nan     1.000000
-0.839950 1.000000 -nan     1.000000
-0.839650 1.000000 -nan     1.000000
-0.839350 1.000000 -nan     1.000000
-0.839050 1.000000 -nan     1.000000
-0.838750 1.000000 -nan     1.000000
-0.838450 1.000000 -nan     1.000000
-0.838150 1.000000 -nan     1.000000
-0.837850 1.000000 -nan     1.000000
-0.837550 1.000000 -nan     1.000000
-0.837250 1.000000 -nan     1.000000
-0.836950 1.000000 -nan     1.000000
-0.836650 1.000000 -nan     1.000000
-0.836350 1.000000 -nan     1.000000
-0.836050 1.000000 -nan     1.000000
-0.835750 1.000000 -nan     1.000000
-0.835450 1.000000 -nan     1.000000
-0.835150 1.000000 -nan     1.000000
-0.834850 1.000000 -nan     1.000000
-0.834550 1.000000 -nan     1.000000
-0.834250 1.000000 -nan     1.000000
-0.833950 1.000000 -nan     1.000000
-0.833650 1.000000 -nan     1.000000
-0.833350 1.000000 -nan     1.000000
-0.833050 1.000000 -nan     1.000000
-0.832750 1.000000 -nan     1.000000
-0.832450 1.000000 -nan     1.000000
-0.832150 1.000000 -nan     1.000000
-0.831850 1.000000 -nan     1.000000
-0.831550 1.000000 -nan     1.000000
-0.831250 1.000000 -nan     1.000000
-0.830950 1.000000 -nan     1.000000
-0.830650 1.000000 -nan     1.000000
-0.830350 1.000000 -nan     1.000000
-0.830050 1.000000 -nan     1.000000
-0.829750 1.000000 -nan     1.000000
-0.829450 1.000000 -nan     1.000000
-0.829150 1.000000 -nan     1.000000
-0.828850 1.000000 -nan     1.000000
-0.828550 1.000000 -nan     1.000000
-0.828250 1.000000 -nan     1.000000
-0.827950 1.000000 -nan     1.000000
-0.827650 1.000000 -nan     1.000000
-0.827350 1.000000 -nan     1.000000
-0.827050 1.000000 -nan     1.000000
-0.826750 1.000000 -nan     1.000000
-0.826450 1.000000 -nan     1.000000
-0.826150 1.000000 -nan     1.000000
-0.825850 1.000000 -nan     1.000000
-0.825550 1.000000 -nan     1.000000
-0.825250 1.000000 -nan     1.000000
-0.824950 1.000000 -nan     1.000000
-0.824650 1.000000 -nan     1.000000
-0.824350 1.000000 -nan     1.000000
-0.824050 1.000000 -nan     1.000000
-0.823750 1.000000 -nan     1.000000
-0.823450 1.000000 -nan     1.000000
-0.823150 1.000000 -nan     1.000000
-0.822850 1.000000 -nan     1.000000
-0.822550 1.000000 -nan     1.000000
-0.822250 1.000000 -nan     1.000000
-0.821950 1.000000 -nan     1.000000
-0.821650 1.000000 -nan     1.000000
-0.821350 1.000000 -nan     1.000000
-0.821050 1.000000 -nan     1.000000
-0.820750 1.000000 -nan     1.000000
-0.820450 1.000000 -nan     1.000000
-0.820150 1.000000 -nan     1.000000
-0.819850 1.000000 -nan     1.000000
-0.819550 1.000000 -nan     1.000000
-0.819250 1.000000 -nan     1.000000
-0.818950 1.000000 -nan     1.000000
-0.818650 1.000000 -nan     1.000000
-0.818350 1.000000 -nan     1.000000
-0.818050 1.000000 -nan     1.000000
-0.817750 1.000000 -nan     1.000000
-0.817450 1.000000 -nan     1.000000
-0.817150 1.000000 -nan     1.000000
-0.816850 1.000000 -nan     1.000000
-0.816550 1.000000 -nan     1.000000
-0.816250 1.000000 -nan     1.000000
-0.815950 1.000000 -nan     1.000000
-0.815650 1.000000 -nan     1.000000
-0.815350 1.000000 -nan     1.000000
-0.815050 1.000000 -nan     1.000000
-0.814750 1.000000 -nan     1.000000
-0.814450 1.000000 -nan     1.000000
-0.814150 1.000000 -nan     1.000000
-0.813850 1.000000 -nan     1.000000
-0.813550 1.000000 -nan     1.000000
-0.813250 1.000000 -nan     1.000000
-0.812950 1.000000 -nan     1.000000
-0.812650 1.000000 -nan     1.000000
-0.812350 1.000000 -nan     1.000000
-0.812050 1.000000 -nan     1.000000
-0.811750 1.000000 -nan     1.000000
-0.811450 1.000000 -nan     1.000000
-0.811150 1.000000 -nan     1.000000
-0.810850 1.000000 -nan     1.000000
-0.810550 1.000000 -nan     1.000000
-0.810250 1.000000 -nan     1.000000
-0.809950 1.000000 -nan     1.000000
-0.809650 1.000000 -nan     1.000000
-0.809350 1.000000 -nan     1.000000
-0.809050 1.000000 -nan     1.000000
-0.808750 1.000000 -nan     1.000000
-0.808450 1.000000 -nan     1.000000
-0.808150 1.000000 -nan     1.000000
-0.807850 1.000000 -nan     1.000000
-0.807550 1.000000 -nan     1.000000
-0.807250 1.000000 -nan     1.000000
-0.806950 1.000000 -nan     1.000000
-0.806650 1.000000 -nan     1.000000
-0.806350 1.000000 -nan     1.000000
-0.806050 1.000000 -nan     1.000000
-0.805750 1.000000 -nan     1.000000
-0.805450 1.000000 -nan     1.000000
-0.805150 1.000000 -nan     1.000000
-0.804850 1.000000 -nan     1.000000
-0.804550 1.000000 -nan     1.000000
-0.804250 1.000000 -nan     1.000000
-0.803950 1.000000 -nan     1.000000
-0.803650 1.000000 -nan     1.000000
-0.803350 1.000000 -nan     1.000000
-0.803050 1.000000 -nan     1.000000
-0.802750 1.000000 -nan     1.000000
-0.802450 1.000000 -nan     1.000000
-0.802150 1.000000 -nan     1.000000
-0.801850 1.000000 -nan     1.000000
-0.801550 1.000000 -nan     1.000000
-0.801250 1.000000 -nan     1.000000
-0.800950 1.000000 -nan     1.000000
-0.800650 1.000000 -nan     1.000000
-0.800350 1.000000 -nan     1.000000
-0.800050 1.000000 -nan     1.000000
-0.799750 1.000000 -nan     1.000000
-0.799450 1.000000 -nan     1.000000
-0.799150 1.000000 -nan     1.000000
-0.798850 1.000000 -nan     1.000000
-0.798550 1.000000 -nan     1.000000
-0.798250 1.000000 -nan     1.000000
-0.797950 1.000000 -nan     1.000000
-0.797650 1.000000 -nan     1.000000
-0.797350 1.000000 -nan     1.000000
-0.797050 1.000000 -nan     1.000000
-0.796750 1.000000 -nan     1.000000
-0.796450 1.000000 -nan     1.000000
-0.796150 1.000000 -nan     1.000000
-0.795850 1.000000 -nan     1.000000
-0.795550 1.000000 -nan     1.000000
-0.795250 1.000000 -nan     1.000000
-0.794950 1.000000 -nan     1.000000
-0.794650 1.000000 -nan     1.000000
-0.794350 1.000000 -nan     1.000000
-0.794050 1.000000 -nan     1.000000
-0.793750 1.000000 -nan     1.000000
-0.793450 1.000000 -nan     1.000000
-0.793150 1.000000 -nan     1.000000
-0.792850 1.000000 -nan     1.000000
-0.792550 1.000000 -nan     1.000000
-0.792250 1.000000 -nan     1.000000
-0.791950 1.000000 -nan     1.000000
-0.791650 1.000000 -nan     1.000000
-0.791350 1.000000 -nan     1.000000
-0.791050 1.000000 -nan     1.000000
-0.790750 1.000000 -nan     1.000000
-0.790450 1.000000 -nan     1.000000
-0.790150 1.000000 -nan     1.000000
