0.000500 0.497376 0.496834 0.709522
0.001500 0.494786 0.497331 0.706780
0.002500 0.497151 0.497828 0.704973
0.003500 0.504136 0.498326 0.706087
0.004500 0.500684 0.498825 0.711214
0.005500 0.491249 0.499324 0.711152
0.006500 0.497641 0.499824 0.705520
0.007500 0.511605 0.500324 0.707180
0.008500 0.504473 0.500824 0.716173
0.009500 0.487877 0.501325 0.716005
0.010500 0.497483 0.501827 0.706485
0.011500 0.518847 0.502329 0.707689
0.012500 0.509105 0.502832 0.720569
0.013500 0.484845 0.503335 0.721561
0.014500 0.496331 0.503838 0.708238
0.015500 0.525640 0.504342 0.707466
0.016500 0.514901 0.504847 0.723964
0.017500 0.482432 0.505352 0.727867
0.018500 0.493892 0.505858 0.711283
0.019500 0.531644 0.506364 0.706594
0.020500 0.522112 0.506870 0.725794
0.021500 0.481047 0.507377 0.734672
0.022500 0.489975 0.507885 0.716218
0.023500 0.536377 0.508393 0.705529
0.024500 0.530858 0.508902 0.725472
0.025500 0.481245 0.509411 0.741288
0.026500 0.484551 0.509921 0.723564
0.027500 0.539213 0.510431 0.705214
0.028500 0.541054 0.510942 0.722622
0.029500 0.483714 0.511453 0.746506
0.030500 0.477839 0.511964 0.733456
0.031500 0.539419 0.512477 0.707104
0.032500 0.552321 0.512989 0.717459
0.033500 0.489212 0.513503 0.748685
0.034500 0.470400 0.514016 0.745212
0.035500 0.536236 0.514531 0.712925
0.036500 0.563898 0.515046 0.711238
0.037500 0.498463 0.515561 0.746170
0.038500 0.463217 0.516077 0.756920
0.039500 0.529025 0.516593 0.724050
0.040500 0.574571 0.517110 0.706561
0.041500 0.511967 0.517627 0.738129
0.042500 0.457736 0.518145 0.765344
0.043500 0.517485 0.518663 0.740471
0.044500 0.582668 0.519182 0.707140
0.045500 0.529758 0.519702 0.725711
0.046500 0.455824 0.520222 0.766583
0.047500 0.501920 0.520742 0.759646
0.048500 0.586174 0.521263 0.716627
0.049500 0.551120 0.521785 0.712999
0.050500 0.459586 0.522307 0.757807
0.051500 0.483530 0.522829 0.775983
0.052500 0.582987 0.523353 0.736371
0.053500 0.574311 0.523876 0.706816
0.054500 0.471000 0.524400 0.739822
0.055500 0.464636 0.524925 0.782014
0.056500 0.571386 0.525450 0.762831
0.057500 0.596419 0.525976 0.714358
0.058500 0.491368 0.526502 0.719231
0.059500 0.448723 0.527029 0.772014
0.060500 0.550670 0.527556 0.786440
0.061500 0.613450 0.528084 0.738510
0.062500 0.520609 0.528612 0.707895
0.063500 0.440174 0.529141 0.747270
0.064500 0.521884 0.529671 0.794377
